Fid,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,Type,Date_Time,Label,results
172.217.12.174-10.42.0.42-80-34321-6,C1215440829,47,E,28007,M348934600,28007,es_transportation,12467.79,CASH_OUT,2019-12-16 16:25:58+09,1,1
10.42.0.211-69.147.92.12-54368-443-6,C1708732499,36,M,28007,M1823072687,28007,es_transportation,1848649.47,CASH_OUT,2019-12-16 16:26:02+09,0,0
10.42.0.151-31.13.71.3-35306-443-6,C1815981756,46,F,28007,M348934600,28007,es_transportation,10024.22,DEBIT,2019-12-16 16:26:42+09,1,1
217.69.136.176-10.42.0.151-443-33485-6,C1790520611,66,F,28007,M1823072687,28007,es_transportation,239922.7,CASH_IN,2019-12-16 16:37:26+09,0,0
10.42.0.151-35.185.101.163-54806-443-6,C1790426542,51,M,28007,M1823072687,28007,es_transportation,237401.17,PAYMENT,2019-12-16 16:37:05+09,0,0
10.42.0.151-119.146.74.33-38962-443-6,C2144163136,34,F,28007,M1823072687,28007,es_transportation,6028.98,CASH_OUT,2019-12-16 16:37:51+09,1,1
10.42.0.42-115.239.210.141-52031-80-6,C49864446,30,M,28007,M348934600,28007,es_transportation,333753.78,CASH_OUT,2019-12-16 16:38:28+09,0,0
10.42.0.211-10.42.0.1-2295-53-17,C1273015960,43,M,28007,M1823072687,28007,es_transportation,160982.46,CASH_IN,2019-12-16 16:38:31+09,0,0
202.77.129.161-10.42.0.151-80-34564-6,C1687722078,52,M,28007,M1053599405,28007,es_health,160474.52,CASH_IN,2019-12-16 16:38:46+09,1,1
10.42.0.211-23.206.125.17-50392-80-6,C179390259,35,F,28007,M348934600,28007,es_transportation,19080.29,CASH_IN,2019-12-16 16:39:50+09,0,0
172.217.10.227-10.42.0.151-80-51545-6,C968819483,41,F,28007,M1823072687,28007,es_transportation,32786.48,CASH_IN,2019-12-16 16:40:00+09,1,1
10.42.0.42-23.208.87.120-57690-80-6,C1939349733,39,M,28007,M1823072687,28007,es_transportation,8308.86,CASH_OUT,2019-12-16 16:43:31+09,0,0
203.205.151.47-10.42.0.151-80-35402-6,C1051356798,39,F,28007,M1823072687,28007,es_transportation,1638018.38,PAYMENT,2019-12-16 16:44:35+09,1,1
10.42.0.211-117.121.27.10-55770-80-6,C1595099029,50,F,28007,M1823072687,28007,es_transportation,111795.96,CASH_OUT,2019-12-16 16:44:57+09,0,0
10.42.0.42-13.32.250.43-34551-443-6,C599960999,27,F,28007,M1823072687,28007,es_transportation,112527.33,PAYMENT,2019-12-16 16:47:48+09,0,0
172.217.6.206-10.42.0.151-443-43893-6,C1943207086,33,F,28007,M1823072687,28007,es_transportation,277.29,CASH_IN,2019-12-16 16:47:43+09,1,1
10.42.0.42-119.146.74.49-58286-443-6,C1333537680,35,F,28007,M1823072687,28007,es_transportation,473794.21,PAYMENT,2019-12-16 16:49:09+09,0,0
172.217.3.99-10.42.0.211-443-37725-6,C851871528,34,F,28007,M1823072687,28007,es_transportation,4280.27,PAYMENT,2019-12-16 16:54:54+09,1,1
10.42.0.211-47.88.66.107-37771-80-6,C344259725,41,M,28007,M1823072687,28007,es_transportation,266117.09,PAYMENT,2019-12-16 16:54:58+09,0,0
172.217.6.227-10.42.0.211-443-39283-6,C1450562088,54,F,28007,M1823072687,28007,es_transportation,32965.96,CASH_IN,2019-12-16 17:04:52+09,1,1
174.35.73.77-10.42.0.211-443-33729-6,C5079947,41,F,28007,M1823072687,28007,es_transportation,69218.27,PAYMENT,2019-12-16 17:06:03+09,0,0
183.79.250.123-10.42.0.211-443-35996-6,C1342849651,47,M,28007,M2122776122,28007,es_home,451.53,CASH_IN,2019-12-16 17:07:02+09,0,0
10.42.0.211-54.235.151.110-52512-443-6,C371517012,52,M,28007,M2122776122,28007,es_home,6013.64,PAYMENT,2019-12-16 17:07:28+09,1,1
180.149.136.194-10.42.0.211-443-44473-6,C913863966,46,M,28007,M85975013,28007,es_food,7820.71,CASH_IN,2019-12-16 17:07:52+09,0,0
172.217.12.170-10.42.0.211-443-33151-6,C1905396523,22,F,28007,M348934600,28007,es_transportation,97545.41,CASH_IN,2019-12-16 17:09:32+09,0,0
10.42.0.211-23.21.95.195-49710-443-6,C109947606,40,F,28007,M1823072687,28007,es_transportation,56512.71,CASH_IN,2019-12-16 17:11:51+09,1,1
172.217.10.34-10.42.0.151-443-42305-6,C1783610571,62,F,28007,M1823072687,28007,es_transportation,361126.46,PAYMENT,2019-12-16 17:14:10+09,0,0
172.217.11.42-10.42.0.151-443-33101-6,C947010068,26,F,28007,M1823072687,28007,es_transportation,10462.69,PAYMENT,2019-12-16 17:14:51+09,0,0
10.42.0.211-23.206.166.62-50975-80-6,C11116138,38,F,28007,M1823072687,28007,es_transportation,25623.07,PAYMENT,2019-12-16 17:15:38+09,1,1
172.217.10.238-10.42.0.211-80-59700-6,C747175090,53,F,28007,M1823072687,28007,es_transportation,134244.77,PAYMENT,2019-12-16 17:18:06+09,0,0
239.255.255.250-10.42.0.1-1900-41830-17,C1753498738,49,F,28007,M1823072687,28007,es_transportation,37075.45,CASH_OUT,2019-12-16 17:18:15+09,1,1
172.217.9.238-10.42.0.151-443-42774-6,C1793075309,43,M,28007,M1823072687,28007,es_transportation,4592.61,CASH_OUT,2019-12-16 17:19:19+09,0,0
10.42.0.211-104.97.84.76-47979-443-6,C1562991705,36,F,28007,M1823072687,28007,es_transportation,14313.13,CASH_IN,2019-12-16 17:20:34+09,0,0
216.58.217.68-10.42.0.42-443-42478-6,C982406682,36,M,28007,M1823072687,28007,es_transportation,34517.87,PAYMENT,2019-12-16 17:23:12+09,0,0
10.42.0.211-10.42.0.1-62282-53-17,C1564693206,63,F,28007,M348934600,28007,es_transportation,2253.88,CASH_IN,2019-12-16 17:26:42+09,1,1
10.42.0.211-98.139.199.205-60112-443-6,C660690290,56,F,28007,M85975013,28007,es_food,20003.11,PAYMENT,2019-12-16 17:27:07+09,0,0
10.42.0.211-69.90.153.133-52198-443-6,C1655514881,48,M,28007,M348934600,28007,es_transportation,5009.52,PAYMENT,2019-12-16 17:27:08+09,0,0
172.217.10.45-10.42.0.42-443-51698-6,C1240209240,43,F,28007,M85975013,28007,es_food,11779.99,PAYMENT,2019-12-16 17:28:49+09,1,1
10.42.0.151-123.125.29.220-58356-80-6,C1512444326,44,F,28007,M1823072687,28007,es_transportation,149438.42,CASH_IN,2019-12-16 17:29:43+09,0,0
10.42.0.211-36.110.213.49-58094-443-6,C1569014356,40,M,28007,M1823072687,28007,es_transportation,1558879.45,CASH_OUT,2019-12-16 17:31:33+09,0,0
172.217.11.10-10.42.0.211-443-38940-6,C1135867657,44,M,28007,M85975013,28007,es_food,525088.65,TRANSFER,2019-12-16 17:38:58+09,1,1
10.42.0.211-10.42.0.1-44057-53-17,C949023995,54,M,28007,M348934600,28007,es_transportation,5653.17,PAYMENT,2019-12-16 17:40:32+09,0,0
10.42.0.211-104.97.95.172-39632-80-6,C448362974,72,M,28007,M1823072687,28007,es_transportation,71800.18,CASH_OUT,2019-12-16 17:40:58+09,0,0
10.42.0.42-23.194.140.226-54689-80-6,C1497895052,52,M,28007,M1823072687,28007,es_transportation,325312.63,CASH_OUT,2019-12-16 17:53:12+09,1,1
10.42.0.151-10.42.0.1-44969-53-17,C949319027,47,M,28007,M1823072687,28007,es_transportation,546228.36,CASH_OUT,2019-12-16 17:53:47+09,0,0
175.100.207.232-10.42.0.151-80-40407-6,C454239699,67,F,28007,M1823072687,28007,es_transportation,23648.9,CASH_OUT,2019-12-16 18:08:39+09,0,0
172.217.12.174-10.42.0.151-443-59134-6,C39112485,39,F,28007,M1823072687,28007,es_transportation,209344.97,CASH_OUT,2019-12-16 18:08:42+09,1,1
10.42.0.211-23.206.166.66-43128-80-6,C692285338,46,F,28007,M1823072687,28007,es_transportation,695.62,CASH_OUT,2019-12-16 18:09:18+09,0,0
203.205.158.66-10.42.0.211-80-54428-6,C1920284556,64,F,28007,M1823072687,28007,es_transportation,66241.1,CASH_OUT,2019-12-16 18:10:23+09,1,1
10.42.0.211-23.206.162.129-39588-80-6,C132392875,30,M,28007,M1823072687,28007,es_transportation,20849.76,CASH_OUT,2019-12-16 18:10:27+09,0,0
10.42.0.211-111.1.17.152-41315-80-6,C693174391,38,F,28007,M1823072687,28007,es_transportation,5260.88,CASH_OUT,2019-12-16 18:11:16+09,1,1
172.217.10.234-10.42.0.151-443-37957-6,C322786133,36,M,28007,M348934600,28007,es_transportation,279881.4,CASH_OUT,2019-12-16 18:11:57+09,1,1
172.217.10.238-10.42.0.151-443-39623-6,C211657450,52,F,28007,M1823072687,28007,es_transportation,681185.24,PAYMENT,2019-12-16 18:12:58+09,0,0
10.42.0.42-113.108.216.233-51403-80-6,C744245203,61,M,28007,M348934600,28007,es_transportation,153302.73,PAYMENT,2019-12-16 18:13:35+09,0,0
10.42.0.211-14.17.42.57-59765-80-6,C1375103798,29,F,28007,M1823072687,28007,es_transportation,165743.81,CASH_OUT,2019-12-16 18:14:04+09,1,1
172.217.9.234-10.42.0.151-443-43027-6,C1208123566,38,M,28007,M1823072687,28007,es_transportation,454662.58,CASH_OUT,2019-12-16 18:14:12+09,0,0
172.217.12.206-10.42.0.151-443-52060-17,C419754917,35,F,28007,M151143676,28007,es_barsandrestaurants,3904.99,PAYMENT,2019-12-16 18:17:01+09,1,1
172.217.12.138-10.42.0.211-443-52611-6,C967677653,55,F,28007,M85975013,28007,es_food,64721.3,PAYMENT,2019-12-16 18:17:25+09,0,0
10.42.0.211-119.146.74.31-36827-443-6,C1897705669,57,M,28007,M1823072687,28007,es_transportation,2209.75,CASH_IN,2019-12-16 18:17:42+09,1,1
172.217.11.42-10.42.0.42-443-35546-6,C291671443,55,M,28007,M1823072687,28007,es_transportation,22279.11,CASH_IN,2019-12-16 18:22:20+09,0,0
182.22.67.71-10.42.0.151-443-35734-6,C310220915,39,M,28007,M1823072687,28007,es_transportation,906.79,CASH_OUT,2019-12-16 18:22:40+09,1,1
10.42.0.151-13.32.248.108-33717-443-6,C1960866892,39,M,28007,M85975013,28007,es_food,31360.14,PAYMENT,2019-12-16 18:22:48+09,0,0
10.42.0.211-125.39.133.40-50531-80-6,C1020192133,46,M,28007,M1823072687,28007,es_transportation,13126.44,CASH_OUT,2019-12-16 18:24:15+09,1,1
207.253.122.41-10.42.0.42-80-42739-6,C1158646143,37,M,28007,M348934600,28007,es_transportation,24003.23,CASH_OUT,2019-12-16 18:23:42+09,0,0
172.217.3.99-10.42.0.42-443-33800-6,C1329920992,29,M,28007,M1823072687,28007,es_transportation,20112.56,TRANSFER,2019-12-16 18:23:45+09,0,0
182.254.5.234-10.42.0.151-80-59385-6,C1769470125,83,F,28007,M1823072687,28007,es_transportation,983.11,CASH_OUT,2019-12-16 18:25:56+09,0,0
198.11.132.221-10.42.0.211-443-58028-6,C1981089677,29,M,28007,M1823072687,28007,es_transportation,2938.35,PAYMENT,2019-12-16 18:26:03+09,1,1
169.47.42.243-10.42.0.211-443-33739-6,C1047374909,49,F,28007,M85975013,28007,es_food,7080.68,PAYMENT,2019-12-16 18:26:06+09,0,0
10.42.0.211-123.125.29.220-52039-80-6,C2062869828,42,M,28007,M348934600,28007,es_transportation,12307.1,CASH_OUT,2019-12-16 18:26:44+09,1,1
10.42.0.211-10.42.0.1-48987-53-17,C2062869828,63,M,28007,M1823072687,28007,es_transportation,10140.59,CASH_OUT,2019-12-16 18:30:04+09,0,0
10.42.0.151-123.125.46.11-46459-80-6,C123366357,56,M,28007,M1823072687,28007,es_transportation,2260.74,PAYMENT,2019-12-16 18:30:50+09,1,1
10.42.0.151-103.43.91.20-38610-443-6,C346428597,55,M,28007,M1823072687,28007,es_transportation,2554.6,PAYMENT,2019-12-16 18:31:00+09,0,0
10.42.0.211-10.42.0.1-31723-53-17,C1158029630,32,M,28007,M348934600,28007,es_transportation,5247.52,CASH_OUT,2019-12-16 18:31:47+09,0,0
172.217.10.238-10.42.0.211-443-44219-6,C1055164842,26,M,28007,M1823072687,28007,es_transportation,18461.11,TRANSFER,2019-12-16 18:32:29+09,1,1
172.217.3.110-10.42.0.151-443-33901-6,C608407663,60,F,28007,M1823072687,28007,es_transportation,6641.36,PAYMENT,2019-12-16 18:33:19+09,0,0
172.217.12.170-10.42.0.42-443-49635-6,C205797331,48,F,28007,M1823072687,28007,es_transportation,18433.35,CASH_OUT,2019-12-16 18:33:27+09,1,1
172.217.10.106-10.42.0.211-443-54882-6,C1134533551,38,M,28007,M1823072687,28007,es_transportation,376.03,CASH_OUT,2019-12-16 18:34:48+09,0,0
172.217.12.206-10.42.0.151-443-60579-6,C1040303644,49,M,28007,M1823072687,28007,es_transportation,473.88,CASH_OUT,2019-12-16 18:40:27+09,0,0
10.42.0.151-23.208.31.187-37917-80-6,C1455309687,41,F,28007,M348934600,28007,es_transportation,7026.56,PAYMENT,2019-12-16 18:40:49+09,1,1
140.205.243.64-10.42.0.211-443-53881-6,C1305161735,28,M,28007,M348934600,28007,es_transportation,6618.25,CASH_OUT,2019-12-16 19:07:52+09,0,0
10.42.0.211-119.146.74.32-38193-443-6,C1878030169,28,M,28007,M1823072687,28007,es_transportation,5513.76,CASH_OUT,2019-12-16 19:19:54+09,0,0
203.205.158.60-10.42.0.42-80-51688-6,C1199849921,48,M,28007,M1823072687,28007,es_transportation,33627.05,CASH_IN,2019-12-16 19:29:28+09,1,1
10.42.0.211-47.93.160.174-58001-443-6,C985732014,32,F,28007,M1823072687,28007,es_transportation,231269.34,CASH_IN,2019-12-16 19:30:28+09,0,0
10.42.0.211-23.206.125.17-54274-80-6,C1591908890,29,M,28007,M1823072687,28007,es_transportation,237567.83,CASH_OUT,2019-12-16 19:32:50+09,0,0
208.80.154.224-10.42.0.211-443-47230-6,C1604376835,32,F,28007,M1823072687,28007,es_transportation,10370.99,CASH_OUT,2019-12-16 19:33:09+09,1,1
183.79.250.251-10.42.0.211-443-54395-6,C105013970,28,M,28007,M348934600,28007,es_transportation,451615.34,PAYMENT,2019-12-16 19:33:20+09,0,0
180.149.134.221-10.42.0.211-80-48211-6,C703281362,51,F,28007,M1823072687,28007,es_transportation,10863.69,CASH_IN,2019-12-16 19:33:20+09,0,0
10.42.0.211-10.42.0.1-18011-53-17,C1635345159,44,F,28007,M348934600,28007,es_transportation,97734.49,PAYMENT,2019-12-16 19:33:48+09,1,1
175.100.207.233-10.42.0.211-80-47262-6,C1844076143,43,M,28007,M1823072687,28007,es_transportation,54551.6,TRANSFER,2019-12-16 19:33:48+09,0,0
172.217.10.227-10.42.0.42-80-52944-6,C255691679,48,F,28007,M1823072687,28007,es_transportation,2148.27,PAYMENT,2019-12-16 19:37:03+09,1,1
162.208.22.39-10.42.0.211-443-58913-6,C870367228,37,M,28007,M1823072687,28007,es_transportation,5592.74,TRANSFER,2019-12-16 19:38:06+09,0,0
10.42.0.151-23.208.86.153-54116-80-6,C1014847580,31,M,28007,M1823072687,28007,es_transportation,8277.09,PAYMENT,2019-12-16 19:40:23+09,1,1
180.149.153.234-10.42.0.42-80-44221-6,C1018979501,50,M,28007,M1823072687,28007,es_transportation,140407.35,TRANSFER,2019-12-16 19:40:44+09,1,1
172.217.6.234-10.42.0.151-443-47119-6,C419087520,47,M,28007,M1823072687,28007,es_transportation,17764.44,CASH_IN,2019-12-16 19:40:59+09,0,0
180.149.136.247-10.42.0.42-80-40267-6,C1560676680,56,F,28007,M692898500,28007,es_health,249058.53,PAYMENT,2019-12-16 19:41:08+09,0,0
198.11.190.7-10.42.0.42-443-33323-6,C1560676680,25,F,28007,M50039827,28007,es_health,336.43,PAYMENT,2019-12-16 19:42:05+09,1,1
157.55.130.167-10.42.0.151-40019-48848-6,C1038215695,63,M,28007,M1823072687,28007,es_transportation,55751.78,PAYMENT,2019-12-16 19:44:02+09,0,0
10.42.0.151-10.42.0.1-21871-53-17,C285306155,54,M,28007,M1823072687,28007,es_transportation,140399.26,CASH_OUT,2019-12-16 19:48:38+09,0,0
172.217.6.193-10.42.0.211-443-58565-6,C2117552812,28,F,28007,M1823072687,28007,es_transportation,14452.87,PAYMENT,2019-12-16 19:49:03+09,0,0
10.42.0.42-74.125.192.113-60285-443-6,C1432825682,26,M,28007,M1823072687,28007,es_transportation,15462.86,TRANSFER,2019-12-16 21:08:17+09,1,1
172.217.3.106-10.42.0.151-443-56701-6,C346693029,29,F,28007,M1823072687,28007,es_transportation,134325.1,CASH_OUT,2019-12-16 21:08:33+09,0,0
10.42.0.211-66.102.255.61-55488-443-6,C2704357,61,F,28007,M1823072687,28007,es_transportation,4752.57,CASH_IN,2019-12-16 21:08:51+09,1,1
172.217.9.227-10.42.0.151-443-44751-6,C1100276718,45,F,28007,M1823072687,28007,es_transportation,112321.94,PAYMENT,2019-12-16 21:10:13+09,0,0
10.42.0.1-10.42.0.42-53-65448-17,C862785719,39,F,28007,M348934600,28007,es_transportation,3367917.95,PAYMENT,2019-12-16 21:11:15+09,1,1
217.69.133.145-10.42.0.211-443-36841-6,C299357678,36,F,28007,M1823072687,28007,es_transportation,11925.74,PAYMENT,2019-12-16 21:12:31+09,0,0
172.217.10.110-10.42.0.151-443-47352-6,C1882101149,41,M,28007,M1823072687,28007,es_transportation,154216.01,PAYMENT,2019-12-16 22:36:32+09,1,1
172.217.6.206-10.42.0.151-443-38999-6,C1484585237,37,M,28007,M1823072687,28007,es_transportation,10699.45,PAYMENT,2019-12-16 22:36:51+09,0,0
10.42.0.211-69.147.82.61-36529-443-6,C652253057,55,M,28007,M1823072687,28007,es_transportation,22376.99,PAYMENT,2019-12-16 23:20:28+09,1,1
172.217.3.110-10.42.0.151-443-50682-6,C176878772,83,F,28007,M1823072687,28007,es_transportation,7192.89,CASH_OUT,2019-12-16 23:21:23+09,0,0
10.42.0.211-104.244.43.35-53831-443-6,C1480367576,35,F,28007,M1823072687,28007,es_transportation,18953.48,CASH_OUT,2019-12-16 23:46:25+09,0,0
174.35.73.108-10.42.0.42-80-34779-6,C548427290,38,M,28007,M1823072687,28007,es_transportation,85752.34,CASH_IN,2019-12-16 23:46:38+09,1,1
10.42.0.151-10.42.0.1-1314-53-17,C1117294574,35,F,28007,M1823072687,28007,es_transportation,120078.54,CASH_IN,2019-12-16 23:47:06+09,0,0
10.42.0.151-23.15.157.233-41118-443-6,C1450354557,45,F,28007,M348934600,28007,es_transportation,100283.31,PAYMENT,2019-12-17 00:31:16+09,1,1
172.217.10.35-10.42.0.42-443-50289-6,C617323407,65,F,28007,M1823072687,28007,es_transportation,170962.17,CASH_OUT,2019-12-17 00:31:46+09,0,0
172.217.9.238-10.42.0.151-443-42670-6,C157427068,41,M,28007,M1823072687,28007,es_transportation,64219.0,CASH_IN,2019-12-17 00:31:55+09,1,1
10.42.0.151-52.179.184.189-34872-443-6,C47208933,69,F,28007,M1946091778,28007,es_wellnessandbeauty,116917.87,PAYMENT,2019-12-17 00:32:44+09,0,0
10.42.0.211-106.39.169.66-53106-443-6,C437189630,36,F,28007,M1823072687,28007,es_transportation,839.59,CASH_IN,2019-12-17 00:33:18+09,0,0
172.217.10.138-10.42.0.151-443-45814-6,C1472579779,42,M,28007,M1823072687,28007,es_transportation,246898.9,PAYMENT,2019-12-17 00:33:17+09,1,1
182.22.24.252-10.42.0.151-443-38570-6,C379301962,69,F,28007,M1053599405,28007,es_health,3387.79,CASH_OUT,2019-12-17 00:33:31+09,0,0
10.42.0.211-123.125.29.220-40660-80-6,C379301962,46,F,28007,M1913465890,28007,es_health,13360.27,CASH_IN,2019-12-17 00:33:33+09,1,1
10.42.0.211-10.42.0.1-47341-53-17,C864252220,55,F,28007,M1823072687,28007,es_transportation,15739.08,CASH_IN,2019-12-17 00:33:33+09,0,0
172.217.10.45-10.42.0.151-443-41800-6,C595076943,36,F,28007,M348934600,28007,es_transportation,21634.11,CASH_IN,2019-12-17 00:33:53+09,1,1
10.42.0.151-116.97.101.250-43477-55014-17,C632538178,71,M,28007,M348934600,28007,es_transportation,4621.86,CASH_IN,2019-12-17 00:56:20+09,0,0
10.42.0.42-74.119.119.68-57918-443-6,C1954474578,65,M,28007,M348934600,28007,es_transportation,1018.29,CASH_IN,2019-12-17 00:56:28+09,0,0
10.42.0.42-14.17.42.57-59338-80-6,C1702404555,68,M,28007,M1823072687,28007,es_transportation,15069.95,CASH_IN,2019-12-17 00:56:51+09,1,1
10.42.0.151-10.42.0.1-58340-53-17,C1526175877,43,F,28007,M1823072687,28007,es_transportation,15862.56,CASH_IN,2019-12-17 00:57:33+09,0,0
180.163.255.159-10.42.0.151-80-56101-6,C71746980,30,M,28007,M348934600,28007,es_transportation,18929.47,CASH_IN,2019-12-17 01:42:34+09,0,0
10.42.0.211-10.42.0.1-46987-53-17,C1237272991,40,F,28007,M1823072687,28007,es_transportation,23127.26,CASH_IN,2019-12-17 01:43:07+09,0,0
10.42.0.211-104.192.108.27-33311-80-6,C546328029,47,M,28007,M1823072687,28007,es_transportation,138775.43,CASH_IN,2019-12-17 01:43:27+09,1,1
169.45.248.107-10.42.0.211-443-36830-6,C1419246450,39,M,28007,M348934600,28007,es_transportation,4234.4,CASH_IN,2019-12-17 01:43:32+09,0,0
172.217.11.10-10.42.0.211-443-60071-6,C138445718,34,M,28007,M1823072687,28007,es_transportation,10911.11,CASH_IN,2019-12-17 01:43:41+09,1,1
10.42.0.211-10.42.0.1-46381-53-17,C405614551,38,F,28007,M1823072687,28007,es_transportation,53826.99,CASH_IN,2019-12-17 01:43:58+09,0,0
175.100.207.232-10.42.0.42-443-37577-6,C1200798307,38,F,28007,M1823072687,28007,es_transportation,187180.81,CASH_IN,2019-12-17 01:44:15+09,1,1
10.42.0.151-10.42.0.1-13957-53-17,C2128712024,36,M,28007,M348934600,28007,es_transportation,421199.35,CASH_IN,2019-12-17 01:44:22+09,0,0
172.217.12.202-10.42.0.151-443-60179-6,C806399525,41,F,28007,M1823072687,28007,es_transportation,10321.34,CASH_IN,2019-12-17 01:58:49+09,0,0
10.42.0.42-115.239.210.141-57419-80-6,C667215072,36,F,28007,M1823072687,28007,es_transportation,18603.34,CASH_IN,2019-12-17 01:59:17+09,0,0
152.163.56.2-10.42.0.42-443-48116-6,C46027917,47,F,28007,M1823072687,28007,es_transportation,204304.28,CASH_IN,2019-12-17 01:59:23+09,1,1
209.10.120.26-10.42.0.211-80-48342-6,C908162687,63,F,28007,M209847108,28007,es_wellnessandbeauty,15747.28,CASH_IN,2019-12-17 02:00:54+09,0,0
10.42.0.42-47.88.66.107-33056-443-6,C908162687,35,F,28007,M78078399,28007,es_wellnessandbeauty,213025.62,CASH_IN,2019-12-17 02:01:04+09,1,1
10.42.0.211-118.178.172.20-48210-80-6,C908162687,35,F,28007,M97925176,28007,es_wellnessandbeauty,3478.75,CASH_IN,2019-12-17 02:01:15+09,0,0
10.42.0.42-123.125.115.164-52194-443-6,C2030210340,56,M,28007,M348934600,28007,es_transportation,188853.94,CASH_IN,2019-12-17 02:01:39+09,1,1
203.205.191.27-10.42.0.151-80-43275-6,C665566426,41,F,28007,M85975013,28007,es_food,255449.68,CASH_IN,2019-12-17 02:01:56+09,0,0
10.42.0.151-10.42.0.1-20462-53-17,C26045684,37,F,28007,M1823072687,28007,es_transportation,12389.86,CASH_IN,2019-12-17 02:02:21+09,1,1
10.42.0.1-10.42.0.42-53-7427-17,C728864298,34,M,28007,M151143676,28007,es_barsandrestaurants,88150.45,CASH_IN,2019-12-17 02:06:58+09,0,0
199.16.156.43-10.42.0.211-443-35059-6,C563130428,32,M,28007,M1823072687,28007,es_transportation,229658.21,CASH_IN,2019-12-17 02:07:51+09,1,1
10.42.0.1-10.42.0.42-53-29737-17,C594146637,60,M,28007,M1823072687,28007,es_transportation,629594.1,CASH_IN,2019-12-17 02:13:48+09,0,0
10.42.0.211-10.42.0.1-40373-53-17,C2095938989,21,F,28007,M1823072687,28007,es_transportation,95223.12,CASH_IN,2019-12-17 02:13:54+09,1,1
198.105.244.11-10.42.0.42-80-56643-6,C1090604904,59,M,28007,M348934600,28007,es_transportation,1873904.12,CASH_IN,2019-12-17 02:13:53+09,0,0
151.101.117.140-10.42.0.211-443-45569-6,C1806072501,53,M,28007,M85975013,28007,es_food,15000.02,CASH_IN,2019-12-17 02:13:57+09,1,1
10.42.0.211-10.42.0.1-49882-53-17,C1887326984,27,F,28007,M1823072687,28007,es_transportation,197184.9,CASH_IN,2019-12-17 02:14:18+09,0,0
192.229.173.173-10.42.0.42-80-43041-6,C119274188,62,F,28007,M1823072687,28007,es_transportation,18606.62,CASH_IN,2019-12-17 02:15:00+09,0,0
172.217.10.14-10.42.0.211-443-59790-6,C1715900756,41,M,28007,M1823072687,28007,es_transportation,11171.54,CASH_IN,2019-12-17 02:20:04+09,1,1
10.42.0.211-66.198.24.224-37455-80-6,C1954706477,50,F,28007,M1823072687,28007,es_transportation,26962.87,CASH_IN,2019-12-17 02:20:18+09,0,0
